INPUT:audio_path,INPUT:image_first,INPUT:image_second,OUTPUT:result,GOLDEN:result,HINT:text,HINT:default_language
https://sky4uk.xyz/static/data/audios/18070556.mp3,https://avatars.yandex.net/get-music-content/33216/c41c2f5c.a.2625579-1/1000x1000,https://sky4uk.xyz/static/data/images/18070556_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/10184.mp3,https://avatars.yandex.net/get-music-content/34131/83bed2bf.a.3096-1/1000x1000,https://sky4uk.xyz/static/data/images/10184_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/378874.mp3,https://avatars.yandex.net/get-music-content/34131/c23b7d9c.a.2259374-1/1000x1000,https://sky4uk.xyz/static/data/images/378874_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/50623425.mp3,https://avatars.yandex.net/get-music-content/4446014/fd30547b.a.13589590-1/1000x1000,https://sky4uk.xyz/static/data/images/50623425_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/20678366.mp3,https://avatars.yandex.net/get-music-content/41288/b441a80a.a.2358181-1/1000x1000,https://sky4uk.xyz/static/data/images/20678366_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/43596470.mp3,https://avatars.yandex.net/get-music-content/2399641/2d2b0447.a.9933443-1/1000x1000,https://sky4uk.xyz/static/data/images/43596470_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/20414851.mp3,https://avatars.yandex.net/get-music-content/28589/d66a20ae.a.2323061-1/1000x1000,https://sky4uk.xyz/static/data/images/20414851_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/61553603.mp3,https://avatars.yandex.net/get-music-content/2399641/eae147be.a.9609963-1/1000x1000,https://sky4uk.xyz/static/data/images/61553603_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/45152283.mp3,https://avatars.yandex.net/get-music-content/143117/a6e2926e.a.6979957-1/1000x1000,https://sky4uk.xyz/static/data/images/45152283_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/37974953.mp3,https://avatars.yandex.net/get-music-content/97284/6355daaa.a.4829752-1/1000x1000,https://sky4uk.xyz/static/data/images/37974953_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/49724985.mp3,https://avatars.yandex.net/get-music-content/114728/480cb043.a.6834441-1/1000x1000,https://sky4uk.xyz/static/data/images/49724985_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/33165455.mp3,https://avatars.yandex.net/get-music-content/97284/200b5e62.a.4050961-1/1000x1000,https://sky4uk.xyz/static/data/images/33165455_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/12179.mp3,https://avatars.yandex.net/get-music-content/38044/dc9f3252.a.2043-1/1000x1000,https://sky4uk.xyz/static/data/images/12179_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/29044560.mp3,https://avatars.yandex.net/get-music-content/28589/46d509ef.a.3487249-3/1000x1000,https://sky4uk.xyz/static/data/images/29044560_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/17079396.mp3,https://avatars.yandex.net/get-music-content/28589/f589d72e.a.3060154-1/1000x1000,https://sky4uk.xyz/static/data/images/17079396_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/659901.mp3,https://avatars.yandex.net/get-music-content/34131/b0b4d096.a.180143-1/1000x1000,https://sky4uk.xyz/static/data/images/659901_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/19641303.mp3,https://avatars.yandex.net/get-music-content/63210/3548229c.a.3015939-1/1000x1000,https://sky4uk.xyz/static/data/images/19641303_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/25727188.mp3,https://avatars.yandex.net/get-music-content/32236/75139bd5.a.3579166-1/1000x1000,https://sky4uk.xyz/static/data/images/25727188_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/645324.mp3,https://avatars.yandex.net/get-music-content/95061/0658c43a.a.5474691-2/1000x1000,https://sky4uk.xyz/static/data/images/645324_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/10186570.mp3,https://avatars.yandex.net/get-music-content/34131/a2f554b8.a.1906120-1/1000x1000,https://sky4uk.xyz/static/data/images/10186570_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/653729.mp3,https://avatars.yandex.net/get-music-content/42108/f53a513e.a.77325-1/1000x1000,https://sky4uk.xyz/static/data/images/653729_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/673770.mp3,https://avatars.yandex.net/get-music-content/28589/4e268c5d.a.211373-1/1000x1000,https://sky4uk.xyz/static/data/images/673770_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/5657210.mp3,https://avatars.yandex.net/get-music-content/28589/c00e00cc.a.218113-1/1000x1000,https://sky4uk.xyz/static/data/images/5657210_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/628397.mp3,https://avatars.yandex.net/get-music-content/33216/3485acd0.a.69480-1/1000x1000,https://sky4uk.xyz/static/data/images/628397_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/18070556.mp3,https://avatars.yandex.net/get-music-content/33216/c41c2f5c.a.2625579-1/1000x1000,https://sky4uk.xyz/static/data/images/18070556_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/10184.mp3,https://avatars.yandex.net/get-music-content/34131/83bed2bf.a.3096-1/1000x1000,https://sky4uk.xyz/static/data/images/10184_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/378874.mp3,https://avatars.yandex.net/get-music-content/34131/c23b7d9c.a.2259374-1/1000x1000,https://sky4uk.xyz/static/data/images/378874_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/50623425.mp3,https://avatars.yandex.net/get-music-content/4446014/fd30547b.a.13589590-1/1000x1000,https://sky4uk.xyz/static/data/images/50623425_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/20678366.mp3,https://avatars.yandex.net/get-music-content/41288/b441a80a.a.2358181-1/1000x1000,https://sky4uk.xyz/static/data/images/20678366_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/43596470.mp3,https://avatars.yandex.net/get-music-content/2399641/2d2b0447.a.9933443-1/1000x1000,https://sky4uk.xyz/static/data/images/43596470_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/20414851.mp3,https://avatars.yandex.net/get-music-content/28589/d66a20ae.a.2323061-1/1000x1000,https://sky4uk.xyz/static/data/images/20414851_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/61553603.mp3,https://avatars.yandex.net/get-music-content/2399641/eae147be.a.9609963-1/1000x1000,https://sky4uk.xyz/static/data/images/61553603_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/45152283.mp3,https://avatars.yandex.net/get-music-content/143117/a6e2926e.a.6979957-1/1000x1000,https://sky4uk.xyz/static/data/images/45152283_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/37974953.mp3,https://avatars.yandex.net/get-music-content/97284/6355daaa.a.4829752-1/1000x1000,https://sky4uk.xyz/static/data/images/37974953_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/49724985.mp3,https://avatars.yandex.net/get-music-content/114728/480cb043.a.6834441-1/1000x1000,https://sky4uk.xyz/static/data/images/49724985_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/33165455.mp3,https://avatars.yandex.net/get-music-content/97284/200b5e62.a.4050961-1/1000x1000,https://sky4uk.xyz/static/data/images/33165455_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/12179.mp3,https://avatars.yandex.net/get-music-content/38044/dc9f3252.a.2043-1/1000x1000,https://sky4uk.xyz/static/data/images/12179_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/29044560.mp3,https://avatars.yandex.net/get-music-content/28589/46d509ef.a.3487249-3/1000x1000,https://sky4uk.xyz/static/data/images/29044560_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/17079396.mp3,https://avatars.yandex.net/get-music-content/28589/f589d72e.a.3060154-1/1000x1000,https://sky4uk.xyz/static/data/images/17079396_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/659901.mp3,https://avatars.yandex.net/get-music-content/34131/b0b4d096.a.180143-1/1000x1000,https://sky4uk.xyz/static/data/images/659901_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/19641303.mp3,https://avatars.yandex.net/get-music-content/63210/3548229c.a.3015939-1/1000x1000,https://sky4uk.xyz/static/data/images/19641303_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/25727188.mp3,https://avatars.yandex.net/get-music-content/32236/75139bd5.a.3579166-1/1000x1000,https://sky4uk.xyz/static/data/images/25727188_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/645324.mp3,https://avatars.yandex.net/get-music-content/95061/0658c43a.a.5474691-2/1000x1000,https://sky4uk.xyz/static/data/images/645324_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/10186570.mp3,https://avatars.yandex.net/get-music-content/34131/a2f554b8.a.1906120-1/1000x1000,https://sky4uk.xyz/static/data/images/10186570_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/653729.mp3,https://avatars.yandex.net/get-music-content/42108/f53a513e.a.77325-1/1000x1000,https://sky4uk.xyz/static/data/images/653729_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/673770.mp3,https://avatars.yandex.net/get-music-content/28589/4e268c5d.a.211373-1/1000x1000,https://sky4uk.xyz/static/data/images/673770_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/5657210.mp3,https://avatars.yandex.net/get-music-content/28589/c00e00cc.a.218113-1/1000x1000,https://sky4uk.xyz/static/data/images/5657210_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/628397.mp3,https://avatars.yandex.net/get-music-content/33216/3485acd0.a.69480-1/1000x1000,https://sky4uk.xyz/static/data/images/628397_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/18070556.mp3,https://avatars.yandex.net/get-music-content/33216/c41c2f5c.a.2625579-1/1000x1000,https://sky4uk.xyz/static/data/images/18070556_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/10184.mp3,https://avatars.yandex.net/get-music-content/34131/83bed2bf.a.3096-1/1000x1000,https://sky4uk.xyz/static/data/images/10184_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/378874.mp3,https://avatars.yandex.net/get-music-content/34131/c23b7d9c.a.2259374-1/1000x1000,https://sky4uk.xyz/static/data/images/378874_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/50623425.mp3,https://avatars.yandex.net/get-music-content/4446014/fd30547b.a.13589590-1/1000x1000,https://sky4uk.xyz/static/data/images/50623425_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/20678366.mp3,https://avatars.yandex.net/get-music-content/41288/b441a80a.a.2358181-1/1000x1000,https://sky4uk.xyz/static/data/images/20678366_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/43596470.mp3,https://avatars.yandex.net/get-music-content/2399641/2d2b0447.a.9933443-1/1000x1000,https://sky4uk.xyz/static/data/images/43596470_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/20414851.mp3,https://avatars.yandex.net/get-music-content/28589/d66a20ae.a.2323061-1/1000x1000,https://sky4uk.xyz/static/data/images/20414851_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/61553603.mp3,https://avatars.yandex.net/get-music-content/2399641/eae147be.a.9609963-1/1000x1000,https://sky4uk.xyz/static/data/images/61553603_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/45152283.mp3,https://avatars.yandex.net/get-music-content/143117/a6e2926e.a.6979957-1/1000x1000,https://sky4uk.xyz/static/data/images/45152283_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/37974953.mp3,https://avatars.yandex.net/get-music-content/97284/6355daaa.a.4829752-1/1000x1000,https://sky4uk.xyz/static/data/images/37974953_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/49724985.mp3,https://avatars.yandex.net/get-music-content/114728/480cb043.a.6834441-1/1000x1000,https://sky4uk.xyz/static/data/images/49724985_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/33165455.mp3,https://avatars.yandex.net/get-music-content/97284/200b5e62.a.4050961-1/1000x1000,https://sky4uk.xyz/static/data/images/33165455_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/12179.mp3,https://avatars.yandex.net/get-music-content/38044/dc9f3252.a.2043-1/1000x1000,https://sky4uk.xyz/static/data/images/12179_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/29044560.mp3,https://avatars.yandex.net/get-music-content/28589/46d509ef.a.3487249-3/1000x1000,https://sky4uk.xyz/static/data/images/29044560_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/17079396.mp3,https://avatars.yandex.net/get-music-content/28589/f589d72e.a.3060154-1/1000x1000,https://sky4uk.xyz/static/data/images/17079396_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/659901.mp3,https://avatars.yandex.net/get-music-content/34131/b0b4d096.a.180143-1/1000x1000,https://sky4uk.xyz/static/data/images/659901_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/19641303.mp3,https://avatars.yandex.net/get-music-content/63210/3548229c.a.3015939-1/1000x1000,https://sky4uk.xyz/static/data/images/19641303_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/25727188.mp3,https://avatars.yandex.net/get-music-content/32236/75139bd5.a.3579166-1/1000x1000,https://sky4uk.xyz/static/data/images/25727188_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/645324.mp3,https://avatars.yandex.net/get-music-content/95061/0658c43a.a.5474691-2/1000x1000,https://sky4uk.xyz/static/data/images/645324_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/10186570.mp3,https://avatars.yandex.net/get-music-content/34131/a2f554b8.a.1906120-1/1000x1000,https://sky4uk.xyz/static/data/images/10186570_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/653729.mp3,https://avatars.yandex.net/get-music-content/42108/f53a513e.a.77325-1/1000x1000,https://sky4uk.xyz/static/data/images/653729_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/673770.mp3,https://avatars.yandex.net/get-music-content/28589/4e268c5d.a.211373-1/1000x1000,https://sky4uk.xyz/static/data/images/673770_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/5657210.mp3,https://avatars.yandex.net/get-music-content/28589/c00e00cc.a.218113-1/1000x1000,https://sky4uk.xyz/static/data/images/5657210_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/628397.mp3,https://avatars.yandex.net/get-music-content/33216/3485acd0.a.69480-1/1000x1000,https://sky4uk.xyz/static/data/images/628397_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/18070556.mp3,https://avatars.yandex.net/get-music-content/33216/c41c2f5c.a.2625579-1/1000x1000,https://sky4uk.xyz/static/data/images/18070556_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/10184.mp3,https://avatars.yandex.net/get-music-content/34131/83bed2bf.a.3096-1/1000x1000,https://sky4uk.xyz/static/data/images/10184_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/378874.mp3,https://avatars.yandex.net/get-music-content/34131/c23b7d9c.a.2259374-1/1000x1000,https://sky4uk.xyz/static/data/images/378874_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/50623425.mp3,https://avatars.yandex.net/get-music-content/4446014/fd30547b.a.13589590-1/1000x1000,https://sky4uk.xyz/static/data/images/50623425_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/20678366.mp3,https://avatars.yandex.net/get-music-content/41288/b441a80a.a.2358181-1/1000x1000,https://sky4uk.xyz/static/data/images/20678366_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/43596470.mp3,https://avatars.yandex.net/get-music-content/2399641/2d2b0447.a.9933443-1/1000x1000,https://sky4uk.xyz/static/data/images/43596470_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/20414851.mp3,https://avatars.yandex.net/get-music-content/28589/d66a20ae.a.2323061-1/1000x1000,https://sky4uk.xyz/static/data/images/20414851_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/61553603.mp3,https://avatars.yandex.net/get-music-content/2399641/eae147be.a.9609963-1/1000x1000,https://sky4uk.xyz/static/data/images/61553603_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/45152283.mp3,https://avatars.yandex.net/get-music-content/143117/a6e2926e.a.6979957-1/1000x1000,https://sky4uk.xyz/static/data/images/45152283_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/37974953.mp3,https://avatars.yandex.net/get-music-content/97284/6355daaa.a.4829752-1/1000x1000,https://sky4uk.xyz/static/data/images/37974953_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/49724985.mp3,https://avatars.yandex.net/get-music-content/114728/480cb043.a.6834441-1/1000x1000,https://sky4uk.xyz/static/data/images/49724985_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/33165455.mp3,https://avatars.yandex.net/get-music-content/97284/200b5e62.a.4050961-1/1000x1000,https://sky4uk.xyz/static/data/images/33165455_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/12179.mp3,https://avatars.yandex.net/get-music-content/38044/dc9f3252.a.2043-1/1000x1000,https://sky4uk.xyz/static/data/images/12179_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/29044560.mp3,https://avatars.yandex.net/get-music-content/28589/46d509ef.a.3487249-3/1000x1000,https://sky4uk.xyz/static/data/images/29044560_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/17079396.mp3,https://avatars.yandex.net/get-music-content/28589/f589d72e.a.3060154-1/1000x1000,https://sky4uk.xyz/static/data/images/17079396_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/659901.mp3,https://avatars.yandex.net/get-music-content/34131/b0b4d096.a.180143-1/1000x1000,https://sky4uk.xyz/static/data/images/659901_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/19641303.mp3,https://avatars.yandex.net/get-music-content/63210/3548229c.a.3015939-1/1000x1000,https://sky4uk.xyz/static/data/images/19641303_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/25727188.mp3,https://avatars.yandex.net/get-music-content/32236/75139bd5.a.3579166-1/1000x1000,https://sky4uk.xyz/static/data/images/25727188_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/645324.mp3,https://avatars.yandex.net/get-music-content/95061/0658c43a.a.5474691-2/1000x1000,https://sky4uk.xyz/static/data/images/645324_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/10186570.mp3,https://avatars.yandex.net/get-music-content/34131/a2f554b8.a.1906120-1/1000x1000,https://sky4uk.xyz/static/data/images/10186570_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/653729.mp3,https://avatars.yandex.net/get-music-content/42108/f53a513e.a.77325-1/1000x1000,https://sky4uk.xyz/static/data/images/653729_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/673770.mp3,https://avatars.yandex.net/get-music-content/28589/4e268c5d.a.211373-1/1000x1000,https://sky4uk.xyz/static/data/images/673770_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/5657210.mp3,https://avatars.yandex.net/get-music-content/28589/c00e00cc.a.218113-1/1000x1000,https://sky4uk.xyz/static/data/images/5657210_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/628397.mp3,https://avatars.yandex.net/get-music-content/33216/3485acd0.a.69480-1/1000x1000,https://sky4uk.xyz/static/data/images/628397_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/18070556.mp3,https://avatars.yandex.net/get-music-content/33216/c41c2f5c.a.2625579-1/1000x1000,https://sky4uk.xyz/static/data/images/18070556_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/10184.mp3,https://avatars.yandex.net/get-music-content/34131/83bed2bf.a.3096-1/1000x1000,https://sky4uk.xyz/static/data/images/10184_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/378874.mp3,https://avatars.yandex.net/get-music-content/34131/c23b7d9c.a.2259374-1/1000x1000,https://sky4uk.xyz/static/data/images/378874_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/50623425.mp3,https://avatars.yandex.net/get-music-content/4446014/fd30547b.a.13589590-1/1000x1000,https://sky4uk.xyz/static/data/images/50623425_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/20678366.mp3,https://avatars.yandex.net/get-music-content/41288/b441a80a.a.2358181-1/1000x1000,https://sky4uk.xyz/static/data/images/20678366_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/43596470.mp3,https://avatars.yandex.net/get-music-content/2399641/2d2b0447.a.9933443-1/1000x1000,https://sky4uk.xyz/static/data/images/43596470_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/20414851.mp3,https://avatars.yandex.net/get-music-content/28589/d66a20ae.a.2323061-1/1000x1000,https://sky4uk.xyz/static/data/images/20414851_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/61553603.mp3,https://avatars.yandex.net/get-music-content/2399641/eae147be.a.9609963-1/1000x1000,https://sky4uk.xyz/static/data/images/61553603_gen.jpg,SECOND,,,
https://sky4uk.xyz/static/data/audios/45152283.mp3,https://avatars.yandex.net/get-music-content/143117/a6e2926e.a.6979957-1/1000x1000,https://sky4uk.xyz/static/data/images/45152283_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/37974953.mp3,https://avatars.yandex.net/get-music-content/97284/6355daaa.a.4829752-1/1000x1000,https://sky4uk.xyz/static/data/images/37974953_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/49724985.mp3,https://avatars.yandex.net/get-music-content/114728/480cb043.a.6834441-1/1000x1000,https://sky4uk.xyz/static/data/images/49724985_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/33165455.mp3,https://avatars.yandex.net/get-music-content/97284/200b5e62.a.4050961-1/1000x1000,https://sky4uk.xyz/static/data/images/33165455_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/12179.mp3,https://avatars.yandex.net/get-music-content/38044/dc9f3252.a.2043-1/1000x1000,https://sky4uk.xyz/static/data/images/12179_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/29044560.mp3,https://avatars.yandex.net/get-music-content/28589/46d509ef.a.3487249-3/1000x1000,https://sky4uk.xyz/static/data/images/29044560_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/17079396.mp3,https://avatars.yandex.net/get-music-content/28589/f589d72e.a.3060154-1/1000x1000,https://sky4uk.xyz/static/data/images/17079396_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/659901.mp3,https://avatars.yandex.net/get-music-content/34131/b0b4d096.a.180143-1/1000x1000,https://sky4uk.xyz/static/data/images/659901_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/19641303.mp3,https://avatars.yandex.net/get-music-content/63210/3548229c.a.3015939-1/1000x1000,https://sky4uk.xyz/static/data/images/19641303_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/25727188.mp3,https://avatars.yandex.net/get-music-content/32236/75139bd5.a.3579166-1/1000x1000,https://sky4uk.xyz/static/data/images/25727188_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/645324.mp3,https://avatars.yandex.net/get-music-content/95061/0658c43a.a.5474691-2/1000x1000,https://sky4uk.xyz/static/data/images/645324_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/10186570.mp3,https://avatars.yandex.net/get-music-content/34131/a2f554b8.a.1906120-1/1000x1000,https://sky4uk.xyz/static/data/images/10186570_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/653729.mp3,https://avatars.yandex.net/get-music-content/42108/f53a513e.a.77325-1/1000x1000,https://sky4uk.xyz/static/data/images/653729_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/673770.mp3,https://avatars.yandex.net/get-music-content/28589/4e268c5d.a.211373-1/1000x1000,https://sky4uk.xyz/static/data/images/673770_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/5657210.mp3,https://avatars.yandex.net/get-music-content/28589/c00e00cc.a.218113-1/1000x1000,https://sky4uk.xyz/static/data/images/5657210_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/628397.mp3,https://avatars.yandex.net/get-music-content/33216/3485acd0.a.69480-1/1000x1000,https://sky4uk.xyz/static/data/images/628397_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/18070556.mp3,https://avatars.yandex.net/get-music-content/33216/c41c2f5c.a.2625579-1/1000x1000,https://sky4uk.xyz/static/data/images/18070556_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/10184.mp3,https://avatars.yandex.net/get-music-content/34131/83bed2bf.a.3096-1/1000x1000,https://sky4uk.xyz/static/data/images/10184_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/378874.mp3,https://avatars.yandex.net/get-music-content/34131/c23b7d9c.a.2259374-1/1000x1000,https://sky4uk.xyz/static/data/images/378874_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/50623425.mp3,https://avatars.yandex.net/get-music-content/4446014/fd30547b.a.13589590-1/1000x1000,https://sky4uk.xyz/static/data/images/50623425_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/20678366.mp3,https://avatars.yandex.net/get-music-content/41288/b441a80a.a.2358181-1/1000x1000,https://sky4uk.xyz/static/data/images/20678366_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/43596470.mp3,https://avatars.yandex.net/get-music-content/2399641/2d2b0447.a.9933443-1/1000x1000,https://sky4uk.xyz/static/data/images/43596470_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/20414851.mp3,https://avatars.yandex.net/get-music-content/28589/d66a20ae.a.2323061-1/1000x1000,https://sky4uk.xyz/static/data/images/20414851_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/61553603.mp3,https://avatars.yandex.net/get-music-content/2399641/eae147be.a.9609963-1/1000x1000,https://sky4uk.xyz/static/data/images/61553603_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/45152283.mp3,https://avatars.yandex.net/get-music-content/143117/a6e2926e.a.6979957-1/1000x1000,https://sky4uk.xyz/static/data/images/45152283_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/37974953.mp3,https://avatars.yandex.net/get-music-content/97284/6355daaa.a.4829752-1/1000x1000,https://sky4uk.xyz/static/data/images/37974953_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/49724985.mp3,https://avatars.yandex.net/get-music-content/114728/480cb043.a.6834441-1/1000x1000,https://sky4uk.xyz/static/data/images/49724985_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/33165455.mp3,https://avatars.yandex.net/get-music-content/97284/200b5e62.a.4050961-1/1000x1000,https://sky4uk.xyz/static/data/images/33165455_gen.jpg,FIRST,,,
https://sky4uk.xyz/static/data/audios/12179.mp3,https://avatars.yandex.net/get-music-content/38044/dc9f3252.a.2043-1/1000x1000,https://sky4uk.xyz/static/data/images/12179_gen.jpg,FIRST,,,
