track_id,keywords,weights
654067,burning ring;fire;firey ring;love;burns;ring;flames;child;things,1.0;0.9466196298599243;0.8627573847770691;0.14732635021209717;0.5038344264030457;0.8663913011550903;0.6109365224838257;0.13021637499332428;0.08501393347978592
49566934,love;way;friend,1.0;0.4656962752342224;0.6407968401908875
932658,chance way ing;time;body love;way;king,1.0;0.7450273633003235;0.6729323267936707;0.8522942662239075;0.4389207065105438
529829,mor;love,1.0;0.8170899748802185
33990752,ing time;look;time;lovegood;show,1.0;0.6742192506790161;0.8961570262908936;0.2818443477153778;0.5808515548706055
39827941,way love way way way;way way way;way way;way;ing;love,1.0;0.9931285977363586;0.9931284785270691;0.9931284785270691;0.11283130943775177;0.24271611869335175
51165489,body body;nobody;body;val,1.0;0.6881740689277649;1.0;0.1793683022260666
35352826,friend;justi,1.0;0.5957268476486206
30788901,king;thinking;world;day;time;nothing;love;kind;iand;day iand,1.0;0.4458456039428711;0.7028961181640625;0.7173411250114441;0.6060478687286377;0.4305637776851654;0.552969753742218;0.565911054611206;0.24805817008018494;0.7425662875175476
4558889,way;iway;wish,1.0;0.13104695081710815;0.6841404438018799
822488,love,1.0
14705949,hand;days;try;world;children;day,1.0;0.30655384063720703;0.23493608832359314;0.2572554349899292;0.32953545451164246;0.30052560567855835
12029147,goodfeel friend;friend;phone,1.0;1.0;0.6246673464775085
43789127,goodbye;times;world,1.0;0.46646106243133545;0.6990988254547119
45366299,woman;woman woman;woman body;body,0.9999999403953552;0.9999999403953552;0.8028250932693481;0.21084491908550262
689825,call quest;money;look;call;love;body;time,1.0;0.5248966813087463;0.5745384693145752;0.9123124480247498;0.5528645515441895;0.42097488045692444;0.5127052664756775
13901388,way;play;great goodbyeit play;play playgo;goodbye play;show,1.0;0.8195052742958069;0.7023314237594604;0.8195052742958069;0.7173498868942261;0.27543261647224426
14666791,self;word;think watch;body;side;mei;smy self;work;world;bre,1.0;0.38646039366722107;0.2789774537086487;0.3581825792789459;0.21785572171211243;0.13756249845027924;0.9966830015182495;0.26587820053100586;0.2476385533809662;0.1581658124923706
122779,iso way;way,1.0;0.8319729566574097
1722566,name;love;happ name;twent name;brain;way;babbe;mayy;book;happ,1.0;0.250713974237442;0.9570412635803223;1.0;0.17238061130046844;0.26847153902053833;0.12943939864635468;0.02776871807873249;0.15464742481708527;0.18101663887500763
36173131,cant,1.0
5471471,life money;world;time;king right;run;life;money;est;children;love,1.0;0.4697711169719696;0.4594303071498871;0.25888317823410034;0.19055773317813873;0.7472516298294067;0.7706944942474365;0.06786118447780609;0.2459370642900467;0.27492469549179077
51516492,love;ifor;idon;time,1.0;0.2280023694038391;0.022725634276866913;0.24425598978996277
61536214,play;way;ple;ness play;myso playwe;friend,1.0;0.6598949432373047;0.4073958396911621;0.9730104804039001;0.04423823207616806;0.4764385223388672
67943832,time;mor;self,0.9999999403953552;0.4183037579059601;0.6273748278617859
645546,body;today;story;way,0.9999999403953552;0.3877209722995758;0.5769120454788208;0.5299685001373291
1533362,friend thing;startgoevery time face;son;way;place;self;thing;day;story;tosto,1.0;0.7537137866020203;0.5301263332366943;0.5652053952217102;0.3746773600578308;0.3772623836994171;0.9023033976554871;0.5156774520874023;0.44052258133888245;0.07232529670000076
33456001,everything aboutme;everything,1.0;1.0
27398872,lion son;young young young son;lion;son,1.0;0.7887916564941406;0.7495431303977966;0.7359105944633484
46527255,love;meta;leg;play;iwe,1.0;0.494740754365921;0.5921231508255005;0.579902708530426;0.1982421725988388
788278,com way;notand way;way;com,1.0;0.7156087756156921;0.7156087756156921;0.7310645580291748
17708283,question,1.0
183610,doright home;way love;home;str;day,0.9999999403953552;0.4316127896308899;0.9999999403953552;0.273311048746109;0.39078736305236816
66417257,way;think;love;body;thing,1.0;0.6580906510353088;0.6336247324943542;0.5615324378013611;0.8441590070724487
43286778,love;play;son,1.0;0.789082407951355;0.8122200965881348
138904,way;play;day;pand,1.0;0.9925287961959839;0.9791021347045898;0.4089127779006958
3750774,king,1.0
238016,way;home;imy,1.0;0.5237539410591125;0.10003317892551422
687177,theeverybody everybody;everybody everybody;look,1.0;0.9999999403953552;0.1774088591337204
11372318,way time;stud;money;thing;day,1.0;0.39795905351638794;0.4137042462825775;0.5003724694252014;0.4445948898792267
26593880,yeah play;ple;gowhat idea;bro,0.9999999403953552;0.8347294926643372;0.4529130160808563;0.585202157497406
9976326,something;time;people;drink,1.0;0.49548500776290894;0.5228460431098938;0.2802671790122986
28850722,day day;little good little day;day day day day;day;morning;money;little little day;little good good day;body;little little people,0.9999999403953552;0.7195867300033569;0.9999999403953552;0.9999999403953552;0.5733662247657776;0.11942039430141449;0.7424172163009644;0.6467131972312927;0.10136555880308151;0.364088773727417
2470906,way time;time;friend;play;way;king,1.0;0.8403196930885315;0.4266737997531891;0.35142654180526733;0.7160118818283081;0.38073796033859253
474912,tolo,1.0
65521276,story;set;self bed people;present face;mem;prings day;boy;head,1.0;0.871985673904419;0.655156672000885;0.5824449062347412;0.44376322627067566;0.44017332792282104;0.5472719073295593;0.44036781787872314
37281746,mother day;king;day iaway;day;pret;way,1.0;0.7800144553184509;0.9382073283195496;0.9382073283195496;0.41749292612075806;0.4139968156814575
7605269,mus;money;mom,0.9999999403953552;0.9753031730651855;0.4216589331626892
20479655,way;look,1.0;0.655448853969574
65323606,time;home;way;ihe,1.0;0.30185389518737793;0.8815620541572571;0.22672155499458313
49964404,call;self self;son;way,1.0;0.7077527046203613;0.6788106560707092;0.6939346194267273
35438124,last breree last breree;ree;stress;time;last bre,1.0;0.12484147399663925;0.1961403489112854;0.12185337394475937;0.6282957196235657
630483,love love;good;wayfor ing;love;ithe;ing;way,1.0;0.6014956831932068;0.5936617851257324;0.9999999403953552;0.10582328587770462;0.5936617851257324;0.29902857542037964
333427,side meside;sot;love;time,1.0;0.4972018301486969;0.6686179041862488;0.5444579124450684
35352824,bre;isee look;moment;king;isee,1.0;0.9033472537994385;0.8571301698684692;0.784010112285614;0.507969081401825
122592,love,0.9999999403953552
17887632,money;love;body,0.9999999403953552;0.9750722050666809;0.8823540806770325
39476149,anything,1.0
672908,body;sort,0.9999999403953552;0.4167383313179016
6679100,friend;imy,1.0;0.032536640763282776
3571448,body,1.0
223032,message;hand;look;door;main people;ress;way;care;number;bit,1.0;0.8536721467971802;0.6848487854003906;0.7015097737312317;0.33460381627082825;0.4587392508983612;0.7177920937538147;0.5242946147918701;0.39831894636154175;0.7764695882797241
20723130,something;anything;name,1.0;0.8888112306594849;0.4492591917514801
6238383,day;feelso look,1.0;0.6236867308616638
52794219,body stud;day;ple vers,1.0;0.37555378675460815;0.7699077725410461
662266,mother,1.0
923179,nothing;body,1.0;0.969873309135437
795836,love;time;clo;mem;play,1.0;0.734261155128479;0.35046815872192383;0.5384705066680908;0.5182086229324341
5658461,day sayyes,0.9999999403953552
39955245,somebody meit;feel nothing;str someone;boy;home;someone;somebody;meit;money;way,1.0;0.8520066738128662;0.8462300300598145;0.3968309760093689;0.2616400122642517;0.941159188747406;0.9674155712127686;0.28117433190345764;0.4082469940185547;0.38371872901916504
545649,start;isto,0.9999999403953552;0.6130436658859253
29241934,body;thebro love,1.0;0.3609924912452698
26676903,something,1.0
41249162,mylove children,0.9999999403953552
58114,love;forno;friend;day,1.0;0.22242283821105957;0.6606243252754211;0.4274018704891205
3685029,name;right today;way,0.9999999403953552;0.5960668325424194;0.5581578016281128
28814000,time;kind andturny;something time;try;timey time;king;kind;home,1.0;0.9014531970024109;0.9174745082855225;0.31922557950019836;0.9942781329154968;0.2934688627719879;0.9014531970024109;0.24745862185955048
418016,day body;day body day;time;body;day;home,1.0;0.9588028192520142;0.37802812457084656;0.7627883553504944;0.6811056137084961;0.14512650668621063
27593377,king,1.0
511768,streets;aterialoriginal material;right call downs original material;sto day stream;life ack;way;gre cop cop right;ide;televisions;list,1.0;0.6278074979782104;0.5742612481117249;0.4411412179470062;0.33229687809944153;0.4796721041202545;0.3619488477706909;0.20761553943157196;0.20253661274909973;0.258344441652298
58611076,day likegrloveking;king;day;day igr;love;friend,0.9999999403953552;0.8102678060531616;0.9999999403953552;0.9392895698547363;0.5610705018043518;0.3991531431674957
2285646,tob bre;way,1.0;0.6474776864051819
17887578,good goingfor;goingon love;play start;start;play,0.9999999403953552;0.27301523089408875;0.6598954796791077;0.49705132842063904;0.5109898447990417
2285653,way way;line;righ;time,1.0;0.564076840877533;0.21407456696033478;0.6154894232749939
51512967,love,1.0
56862662,little time;friend time;time life;times;love;time;life;friend,1.0;0.6704608201980591;0.7593172788619995;0.3709709942340851;0.26900550723075867;0.7653990983963013;0.4400436282157898;0.2799142003059387
10186,way way;way;itso way;lovefor mor,1.0;1.0;0.9611267447471619;0.21821501851081848
31428574,body,1.0
72441038,beme whichsuch,1.0
61795302,saysee kill,1.0
24827093,something;night;ido;night money;people;number,1.0;0.7647604942321777;0.4466046392917633;0.8730365633964539;0.3753748834133148;0.41321614384651184
23811592,ido,1.0
797577,love;way;isay,1.0;0.8048009872436523;0.3149260878562927
652617,meso,1.0
66854692,tot;boy,1.0;0.8991833329200745
23897907,love love;list andthe,1.0;0.562627911567688
46840,time;day,1.0;0.49428409337997437
81220145,right;way,1.0;0.9556928873062134
631617,love;body home;whe;way;goof;say;shado;face;severy;inggo,1.0;0.7151312232017517;0.19242899119853973;0.6061869263648987;0.549430787563324;0.5444669723510742;0.4230618476867676;0.629885733127594;0.26871442794799805;0.29472967982292175
25969566,king;iking talk;clouse,1.0;0.4073282778263092;0.22074779868125916
47683288,start father sometell start;day;call;way;wrwe str;start;son cringthrough;time;play,1.0;0.7634628415107727;0.43583327531814575;0.6843050122261047;0.2955460548400879;0.9199493527412415;0.3851734399795532;0.5680922865867615;0.4467887878417969
3587452,girl;self;phone;name;fam;showof girl;show;king;love;phone playfrom,0.9999999403953552;0.9946480989456177;0.7400705814361572;0.4211784899234772;0.3298550546169281;0.9999999403953552;0.3620329201221466;0.4517434239387512;0.576553225517273;0.7400705814361572
43403851,kes;way,1.0;0.8140406608581543
63395,king;telli;time,1.0;0.11381625384092331;0.3251977860927582
59364913,bef;way;friend;side;children;day,1.0;0.9051523208618164;0.8104977011680603;0.8403860330581665;0.8266235589981079;0.7647852301597595
39165512,time,1.0
672909,way;mor;time;self,1.0;0.6809552311897278;0.9374097585678101;0.6829997897148132
9759326,many doeses;day;other money;fac;many years;moment,1.0;0.27848362922668457;0.4542768895626068;0.22285529971122742;0.7818725109100342;0.17283464968204498
24014838,way,1.0
35162023,care;day,0.9999999403953552;0.3763895034790039
215436,goodbye,0.9999999403953552
8227685,longs;king;day,1.0;0.950583815574646;0.7984406352043152
10637214,body body,1.0
17887627,mother boy;boy;name;mother,0.9999999403953552;0.9236791133880615;0.26128992438316345;0.5789256691932678
31001073,thanks,1.0
670930,age sun right;right;phone;clo;age;ish,0.9999999403953552;0.7761173248291016;0.3699018657207489;0.25057747960090637;0.6933078169822693;0.3040826618671417
35352825,body;something;something day;fam;time,1.0;0.8707956671714783;0.8820958733558655;0.39369523525238037;0.39071157574653625
73364731,something trouble;body double bur;nothing;thing;something;nothing trouble;way;trouble;king;try,1.0;0.6167374849319458;0.7376524806022644;0.6734654307365417;0.8527597188949585;0.9701725244522095;0.397749125957489;0.6644256114959717;0.21044759452342987;0.2635348439216614
32038188,boy;back boy;boy boy;city boy;word,1.0;0.8364882469177246;1.0;0.8054502010345459;0.1298418939113617
689826,love;love mor;right love,1.0;0.9593384861946106;0.9597870111465454
41753535,somebody talk;love;body self;somebody;part;stru love;talk body;time,1.0;0.8441054821014404;0.5245673060417175;0.9677940011024475;0.27037253975868225;0.8068603873252869;0.6187896728515625;0.22207996249198914
35170143,father everybody body time everybody;neverbody everybody way;everybody everybodybe;something bro;everybody;ang;vision;system,1.0;0.9349145293235779;0.9817512631416321;0.5222970247268677;0.9817512631416321;0.2913500964641571;0.2874079942703247;0.27092885971069336
689832,love love body;comelove love;love;love love;body,1.0;0.994887113571167;0.994887113571167;0.994887113571167;0.2418559342622757
25854591,way;love;money,1.0;0.4332054853439331;0.3010266125202179
138905,way;show;friend,1.0;0.5595893263816833;0.712356448173523
48591476,father;boy;body;ple;mother;money,1.0;0.9713315367698669;0.4349305331707001;0.30006682872772217;0.8194308280944824;0.433288037776947
63093543,mind;something;money body;way;way question;body,1.0;0.31503212451934814;0.52276211977005;0.4372654855251312;0.49928420782089233;0.47805848717689514
56569221,way,1.0
14442663,word;everything;something;anything;mor,1.0;0.745820164680481;0.8870542645454407;0.77146315574646;0.23103757202625275
69733592,cry;mind;day,1.0;0.8703432679176331;0.7730077505111694
4034040,day;young day,1.0;0.8606166243553162
76338,love love;love,1.0;1.0
687844,com side side;love right;way;sto readyback;side side;self;fam;rest;love,0.9999999403953552;0.7899000644683838;0.5414674878120422;0.38655948638916016;0.9805410504341125;0.4193040132522583;0.3966827094554901;0.4794860780239105;0.6867254376411438
555004,time;everybody;mem work;number right;great thankeverybody;line;body,1.0;0.8763808608055115;0.9177079200744629;0.8971395492553711;0.6695802211761475;0.695619523525238;0.6472422480583191
2189840,love;iand,0.9999999403953552;0.12899141013622284
37644310,much need;boy,1.0;0.5710826516151428
58769578,boy,1.0
719739,children,1.0
32243730,good mom;mom,1.0;0.20010137557983398
15328791,ito uch,1.0
471401,years,1.0
289687,call;ito;show,0.9999999403953552;0.9698309302330017;0.8774903416633606
1124102,meno matter;meso;day;whenno matter;matter;dome;happ;girl;way,1.0;0.8028584122657776;0.4763262867927551;0.9898842573165894;0.9898842573165894;0.44183745980262756;0.34126463532447815;0.49164044857025146;0.44934457540512085
5354800,time ullike time right;beaut ullike time rightite;time right;time time;beautullike time rightite;beautullike time;time;sho;day;well,0.9999999403953552;0.7670016884803772;0.9343164563179016;0.8726242184638977;0.8726242184638977;0.8726242184638977;0.8726242184638977;0.1893499195575714;0.2764999270439148;0.08725231140851974
23623599,time;right;thin ihave;people;soi;day;ihave;everybody;ththinkin ihave,1.0;0.39555907249450684;0.3757215738296509;0.2126130908727646;0.15609687566757202;0.37189894914627075;0.1869908720254898;0.2190447449684143;0.1869908720254898
498512,iand,1.0
16274227,boy;call;body;way;king;day,0.9999999403953552;0.34600210189819336;0.38239943981170654;0.4505167305469513;0.4433494806289673;0.3949066996574402
63641229,way;love;love love;love start;something,1.0;0.8825103640556335;0.8825103640556335;0.8171781897544861;0.3080454170703888
51354,body body;feel,1.0;0.5670242309570312
3616431,everybody;small time;drinking carenot;take;way;mem,1.0;0.9871202707290649;0.9934849739074707;0.8922898173332214;0.9178034663200378;0.8788957595825195
57687422,ers;meers,0.9999999403953552;0.9852571487426758
782323,way;bre;way oneway;thing;man;day,1.0;0.9715270400047302;1.0;0.6475954055786133;0.5517814755439758;0.611506998538971
3114055,money;people,1.0;0.8018472194671631
33249929,que love;wantlike waylike wantque love;way,0.9999999403953552;0.905060350894928;0.37952688336372375
18818861,call,1.0
26157919,young feel;child,1.0;0.4382287859916687
25034044,morning;room ing;bre;ion;right;night;eas,0.9999999403953552;0.8561568260192871;0.6187398433685303;0.5105012059211731;0.3958260715007782;0.7561326026916504;0.45961934328079224
38309,day day;day;ref;mor,0.9999999403953552;0.9999999403953552;0.20389147102832794;0.23614810407161713
66220201,thought;myi,1.0;0.2156365066766739
3718391,grethe rus rusanwe;love;change;world;time;iif,1.0;0.7208854556083679;0.6598615050315857;0.6748428344726562;0.6685343384742737;0.3846975862979889
3663051,way;love;beit;little ofi;love way;turn;ime;thing;mme,1.0;0.5125419497489929;0.2954965829849243;0.27799755334854126;0.9918143153190613;0.3579331636428833;0.15855500102043152;0.4853363335132599;0.23208287358283997
41577064,everything;self wayevery;say;everybody,1.0;0.9151076674461365;0.36093300580978394;0.8071503639221191
25943129,talk generation next generation;generation;generation generation;way;head;play;gener;talk;look,0.9999999403953552;0.997742772102356;0.997742772102356;0.19477702677249908;0.17373034358024597;0.12676841020584106;0.16207440197467804;0.18853065371513367;0.26251211762428284
45539415,change friend;call nextgo;love;friend;time;feel;check,1.0;0.6133917570114136;0.6480886936187744;0.8933687210083008;0.4084605872631073;0.591002881526947;0.45878973603248596
35014501,friend;feel;time;king,1.0;0.23492874205112457;0.1866673082113266;0.2892363369464874
645324,sure pret isimplecome;name;day,0.9999999403953552;0.8525981903076172;0.7544659376144409
43493000,self;point;first coance;boy gotup;home;hand;time,1.0;0.4742412567138672;0.540528416633606;0.6059907078742981;0.4204027056694031;0.3304533362388611;0.42929574847221375
40223786,iso;think;love,1.0;0.784946858882904;0.8688167333602905
50679565,something;right ion ieveryone look;think;grad;anything;start;man;look,1.0;0.8084597587585449;0.5686708688735962;0.3523753881454468;0.9632530808448792;0.5496886372566223;0.31598877906799316;0.7907620072364807
21733534,mind love;side;love;boy;mind;love love;change;day;way,0.9999999403953552;0.43615710735321045;0.8259240984916687;0.3639143705368042;0.6684419512748718;0.8259240984916687;0.1968761533498764;0.26724812388420105;0.39071086049079895
53721538,feel;afr,1.0;0.5992080569267273
341389,much play;sure understandthis;king;much likerun;talk;show younot;home;mego way,1.0;0.8172891736030579;0.7687806487083435;0.9019168615341187;0.5483438372612;0.5388550162315369;0.4391302168369293;0.6116588711738586
10084802,money wantt money;money;body;look,1.0;1.0;0.2296995371580124;0.19059313833713531
225828,ito ifor cept;times;way;cept say;home;imag,1.0;0.8357303142547607;0.4571068286895752;0.9057376384735107;0.3865121603012085;0.21210230886936188
92874,bre love;show,1.0;0.5027636885643005
186875,love,1.0
35665148,thisshe saids;outshe saids,1.0;1.0
47995297,interestingfor woman;heart;girl;woman gobe;dayinterestthingfor woman;woman;time;child;try;side,1.0;0.43392154574394226;0.716133177280426;0.9888381958007812;1.0;1.0;0.44102635979652405;0.5056686997413635;0.23409320414066315;0.4398106038570404
5980662,ito;today;goy,1.0;0.7060461044311523;0.6131782531738281
21825969,faceplayso face;face face;methis face;face;phone;meevery mor breber;first friend;body,1.0;1.0;1.0;1.0;0.24863386154174805;0.12763209640979767;0.18006007373332977;0.27536240220069885
12027709,everyone way;body;everybody;way;love;start isthisiseveryone,1.0;0.7560203075408936;0.7060531973838806;0.7666183710098267;0.4720216989517212;0.4605393409729004
647297,mother,1.0
37793703,visions;thingionsto ions;versions;love;time visions;theis;time fions;ions;iis,1.0;0.4851475954055786;0.5139347910881042;0.3363191783428192;0.9688907861709595;0.20207102596759796;0.2593386769294739;0.4851475954055786;0.22185634076595306
16221810,way;body;day;way wayanything;way meanything;love;world;befor,0.9999999403953552;0.8403695225715637;0.7913227677345276;0.9999999403953552;0.9999999403953552;0.30600231885910034;0.3250371515750885;0.1928650587797165
1749573,king;make;mor;goon time,1.0;0.467669278383255;0.6901929974555969;0.8079922795295715
21733535,ing;heart;way;bre;king;love;today,1.0;0.49486488103866577;0.4052564799785614;0.6232544779777527;0.47374773025512695;0.5426188111305237;0.376537948846817
662956,day;child;thing;show play;place day;thursday;thingu child;way thday;love,0.9999999403953552;0.7434209585189819;0.5948507189750671;0.48327842354774475;0.9177271723747253;0.5017015337944031;0.7434209585189819;0.5008018612861633;0.4202888309955597
7048790,ong;mom;life;kick fivethey;boy;fit;door;mom matis;gravey;home,1.0;0.8991519212722778;0.3418519198894501;0.2893941402435303;0.34901759028434753;0.2696070969104767;0.24143360555171967;0.8980289101600647;0.04171236231923103;0.2402743250131607
34902635,home;talk;way;work;friend;room;play;try,1.0;0.8052130937576294;0.37625521421432495;0.4396892786026001;0.6767314076423645;0.405438631772995;0.5202558636665344;0.44779083132743835
22807,ion,1.0
35014500,call;isay,1.0;0.6820431351661682
43059702,someone;day;way,0.9999999403953552;0.0829993486404419;0.15469427406787872
822566,body;something,1.0;0.30926045775413513
3718390,home;brand;king;time,1.0;0.5818731188774109;0.6571075916290283;0.5564367771148682
66220200,much std;much ford;love show,0.9999999403953552;0.9573372006416321;0.6543459892272949
76067,love;way;wayi love;mor;man,1.0;0.5452091693878174;0.9984970092773438;0.2850828766822815;0.3595224916934967
22436,way;thein;like way;body,1.0;0.8659109473228455;0.9750648140907288;0.3369085490703583
19676123,day;start;right;day boy;ers;way play king,0.9999999403953552;0.6243663430213928;0.5448413491249084;0.7933769226074219;0.060903407633304596;0.5422377586364746
822572,body;time;man;good thought;phone;love;father;day,1.0;0.8719929456710815;0.6860226392745972;0.6026039123535156;0.6398361325263977;0.6055744290351868;0.6455854773521423;0.6660866141319275
54393440,ess;love;ithe,1.0;0.5203053951263428;0.11699378490447998
40053743,someone;take;breath;anything;friend;star,1.0;0.7594496607780457;0.5124028325080872;0.7511976957321167;0.5117621421813965;0.48642870783805847
45152283,ing;love,1.0;0.8518836498260498
9548593,way,1.0
25188619,self;change;way;man,1.0;0.4475475549697876;0.316134512424469;0.3832346200942993
21654974,mor;ing,1.0;0.5213795900344849
738866,day way;father play;way;man;home gotd,1.0;0.7719346880912781;0.9686587452888489;0.6005524396896362;0.5477902889251709
800710,king king gowe,1.0
4203,way way;way love;time;way;str;love,1.0;0.9984010457992554;0.702467143535614;1.0;0.24974381923675537;0.5212977528572083
44939820,side,1.0
69718306,back care part;part,1.0;0.8390406966209412
718546,young meso;body;young tellme;spe;people;son;mother,1.0;0.44646140933036804;0.9219112992286682;0.2205284982919693;0.016042592003941536;0.21049131453037262;0.30420127511024475
51355,body;look,1.0;0.9616239666938782
16274226,children;begood;theshe boy gonot,1.0;0.13189534842967987;0.6982781291007996
63355647,king,1.0
20409855,kingcome,1.0
35806395,something;friend;ess;guess;show,1.0;0.1606167107820511;0.24597600102424622;0.26663583517074585;0.17113147675991058
36711788,home,1.0
16274232,ple,1.0
50798361,tot;point;wor;way,1.0;0.8569411039352417;0.9226486086845398;0.8066562414169312
29824879,ready way;way,1.0;0.8636513948440552
2064711,yeah mother;body;love,0.9999999403953552;0.6619610786437988;0.7301537990570068
17213157,money ifor ifor ifor;time,1.0;0.3529350161552429
714220,time things time;sideabout time things time;time things time things time;side;time;things;pect,1.0;1.0;0.992830216884613;0.3255822956562042;0.8750293850898743;0.5654350519180298;-0.019203346222639084
772827,lever;pray someone;own ple home;face;ple;own lople home;facere,1.0;0.9454602599143982;0.5986329913139343;0.5230141282081604;0.41739925742149353;0.42885708808898926;0.34062647819519043
322559,day;time,1.0;0.9302733540534973
19084703,bro,0.9999999403953552
43583164,number;money;look;day body;love;beca,1.0;0.8477692604064941;0.4160475730895996;0.6184853315353394;0.4932588040828705;0.18086113035678864
2291708,body;things,0.9999999403953552;0.46697092056274414
3905492,body;name;onso need;boy;something;show,1.0;0.4162563383579254;0.3949461579322815;0.43740203976631165;0.3442375659942627;0.4104185402393341
73628557,phone,1.0
1695593,children;look,1.0;0.9705135226249695
730194,friend;feel,1.0;0.6946897506713867
63887312,phone;call,1.0;0.9173063635826111
25102656,thing;great time changeit;everything;something;body;day;suresome times,1.0;0.7900854349136353;0.8576430678367615;0.9286001324653625;0.563700258731842;0.6843251585960388;0.5438134670257568
1695578,boy;ple;imy,1.0;0.4268924295902252;0.005813539959490299
33226096,child;help,1.0;0.7987323999404907
20212579,talk ifor,1.0
4782194,everybody wantsto;way everybody;everybody wantand;everybody;whereevery body;body way wantbody;way;body;whereway body,1.0;0.9436146020889282;1.0;1.0;0.4332638382911682;0.49036863446235657;0.2798190414905548;0.4332638084888458;0.4332638084888458
19724288,windono way window;hel windoknow way;way window;way;body;love;window;windoknow way;hel;dono,1.0;0.8695899248123169;1.0;0.7857456803321838;0.2498229742050171;0.22333192825317383;0.7113256454467773;0.7857456803321838;0.5288935899734497;0.0844871774315834
34339661,way;right;friend;look;way way thankright;bro;care;love,1.0;0.9468801021575928;0.5142720937728882;0.5151574611663818;1.0;0.40602782368659973;0.45813238620758057;0.5183321833610535
33226094,people,1.0
49774733,body much money;love love money;money;much money;body;number;love,1.0;0.655376136302948;0.7953035235404968;0.8566817045211792;0.5479201078414917;0.14814971387386322;0.35908395051956177
730196,king,0.9999999403953552
23598175,father morone;bre;father;body;fatherand moment;morone fatherwe,1.0;0.40195170044898987;0.9783821702003479;0.44371497631073;0.3408231735229492;0.3551361858844757
19724277,sunday;sun day;night king;day day;sundaywe ing;show;day;sun;ment;onthe king,1.0;0.9342400431632996;0.5307705402374268;0.9023656845092773;0.2783321142196655;0.19960549473762512;0.9023656845092773;0.5479586124420166;0.16967976093292236;0.3117179274559021
629376,today;today today,1.0;1.0
3905490,ion,1.0
47640847,king;right,1.0;0.9643261432647705
15916904,joh look;son right;ito,1.0;0.963630199432373;0.8012953400611877
58637407,restevery time mind;bro der;restevery mind mother;mind;bro;many father,1.0;0.7939009666442871;0.9017156362533569;0.9563174843788147;0.7742462754249573;0.38912901282310486
1612165,try,1.0
23686697,bus day;bus,1.0;0.9769595265388489
31231636,pain body;room mom;call help;little book;time fam friends last set;question;thing visit;body rest;course;next day,1.0;0.9325198531150818;0.778999388217926;0.7545584440231323;0.8427911400794983;0.7123984098434448;0.7823246121406555;0.9614740014076233;0.4772942364215851;0.6999160051345825
23277472,open door;ion;question;expression;trust love;side;day mus;vers;person;mind,0.9999999403953552;0.9188425540924072;0.8694013953208923;0.8076337575912476;0.7706676721572876;0.7314179539680481;0.70733243227005;0.5707018971443176;0.6985636353492737;0.6062766313552856
28536261,ifor,1.0
3625173,boy sogirl;bre;boy sogirl dev;boy;time;love;member man;nothing;name;play,0.9999999403953552;0.3709390163421631;0.7824181914329529;0.9999999403953552;0.25590795278549194;0.3447551727294922;0.5489219427108765;0.22455930709838867;0.29108282923698425;0.21905554831027985
457374,time,1.0
457360,friend;nothing;ito;way;day,1.0;0.9504179954528809;0.9214348793029785;0.9417632222175598;0.8584240078926086
33894209,way body;king;body;good craz craz crazit,1.0;0.9155938625335693;0.9634439945220947;0.8500183820724487
18070556,way;friend;ush,1.0;0.9790707230567932;0.6313760280609131
718550,king;sign;mother;boy youngsoish;signing;youngso pish,1.0;0.7402228116989136;0.646192193031311;0.6385754942893982;0.532118022441864;0.07489724457263947
59275852,name ise;sun;day;love;close;ing;way;king;number;sunday,1.0;0.9741911292076111;0.9687619805335999;0.6253522634506226;0.5622182488441467;0.6149154901504517;0.678355872631073;0.601591944694519;0.5196679830551147;0.6822638511657715
17664076,good givemeso;love;say,1.0;0.23923276364803314;0.2590804994106293
51357,iso,1.0
10246905,thing;body;way money;right waysomebody,1.0;0.9836203455924988;0.8170822858810425;0.5741949081420898
4201,love;say;way,1.0;0.9014632701873779;0.9392746090888977
2217631,good mem;love,1.0;0.8014340996742249
479843,home;love;phone;ple;many time;mor,1.0;0.7996594905853271;0.9423161149024963;0.4140155017375946;0.5691636204719543;0.506013810634613
71228291,love,1.0
61620052,body;body ple ick;self;body people;make need;radio,1.0;0.9400634169578552;0.5883355736732483;0.9650751948356628;0.4641799032688141;0.3476467430591583
66220202,time gome;body;day;goti,1.0;0.9952026605606079;0.9950836300849915;0.4133913516998291
76863195,body;something,0.9999999403953552;0.8627164959907532
5703428,world;word;love;bab;show;goit,1.0;0.9748119711875916;0.939113438129425;0.6084052324295044;0.6956735253334045;0.4313936233520508
58623710,way,1.0
114333,love;take;story;boy,1.0;0.48021137714385986;0.5789951086044312;0.6214649081230164
186889,body,1.0
22868308,mex;meare;ers;margare read;sky margare;mor,1.0;0.9727652072906494;0.8322449326515198;0.23289422690868378;0.6437472701072693;0.35902389883995056
35014502,time time;time;iso;something,0.9999999403953552;0.9999999403953552;0.2609362006187439;0.2336840182542801
892728,magic call;king;joingforin love;think,1.0;0.63295978307724;0.8084653615951538;0.7437337636947632
33191876,friends;knowwith release;bab;love;body fam;real bro;real friends;money;bre bab;feel love,1.0;0.8499316573143005;0.816395103931427;0.8321548104286194;0.6926519870758057;0.5329920649528503;0.9826788306236267;0.3911072611808777;0.8035258650779724;0.7783028483390808
